.02	0.000e-1
1.00	4.869e-9
2.06	6.976e-9
3.16	9.990e-9
4.31	1.209e-8
5.53	1.342e-8
6.81	1.474e-8
8.15	1.628e-8
9.56	1.722e-8
11.04	1.861e-8
12.59	1.991e-8
14.23	2.105e-8
15.94	2.260e-8
17.74	2.406e-8
19.63	2.589e-8
21.61	2.651e-8
23.69	2.844e-8
25.87	2.900e-8
28.17	3.029e-8
30.58	3.171e-8
33.11	3.320e-8
35.77	3.356e-8
38.57	3.473e-8
41.49	3.657e-8
44.57	3.702e-8
47.81	3.831e-8
51.20	3.912e-8
54.76	4.084e-8
58.51	4.187e-8
62.44	4.321e-8
66.56	4.471e-8
70.90	4.601e-8
75.45	4.619e-8
80.23	4.859e-8
85.24	4.981e-8
90.51	5.087e-8
96.05	5.316e-8
101.86	5.494e-8
107.96	5.693e-8
114.36	5.801e-8
121.09	5.974e-8
128.16	6.219e-8
135.57	6.384e-8
143.36	6.518e-8
151.54	6.789e-8
160.13	6.966e-8
169.15	7.054e-8
178.62	7.302e-8
188.56	7.508e-8
199.00	7.719e-8
209.97	7.829e-8
221.48	8.087e-8
233.58	8.293e-8
246.27	8.439e-8
259.60	8.591e-8
273.60	8.854e-8
288.30	9.027e-8
303.73	9.066e-8
319.94	9.324e-8
336.96	9.548e-8
354.84	9.689e-8
373.61	9.907e-8
393.32	1.008e-7
414.01	1.005e-7
435.75	1.015e-7
458.57	1.039e-7
482.53	1.049e-7
507.69	1.076e-7
534.11	1.087e-7
561.86	1.100e-7
591.00	1.111e-7
621.59	1.115e-7
653.72	1.130e-7
687.45	1.143e-7
722.88	1.149e-7
760.08	1.163e-7
799.14	1.158e-7
840.16	1.172e-7
883.23	1.187e-7
928.46	1.203e-7
975.96	1.209e-7
1025.83	1.207e-7
1078.20	1.216e-7
1133.20	1.202e-7
1190.94	1.228e-7
1251.58	1.228e-7
1315.26	1.234e-7
1382.12	1.232e-7
1452.34	1.250e-7
1526.06	1.250e-7
1603.49	1.267e-7
1684.79	1.267e-7
1770.15	1.271e-7
1859.79	1.272e-7
1953.90	1.275e-7
2052.74	1.271e-7
2156.51	1.281e-7
2265.47	1.277e-7
2379.89	1.277e-7
2500.05	1.268e-7
