.02	0.000e-1
1.00	4.486e-9
2.05	6.598e-9
3.16	7.726e-9
4.32	9.520e-9
5.53	1.081e-8
6.81	1.228e-8
8.15	1.302e-8
9.56	1.391e-8
11.04	1.479e-8
12.59	1.584e-8
14.22	1.677e-8
15.93	1.755e-8
17.73	1.813e-8
19.62	1.900e-8
21.61	2.013e-8
23.69	2.127e-8
25.88	2.190e-8
28.17	2.213e-8
30.58	2.297e-8
33.11	2.363e-8
35.77	2.361e-8
38.56	2.460e-8
41.50	2.531e-8
44.57	2.677e-8
47.80	2.709e-8
51.20	2.911e-8
54.76	2.934e-8
58.51	2.963e-8
62.44	3.024e-8
66.56	3.121e-8
70.90	3.199e-8
75.45	3.222e-8
80.23	3.308e-8
85.25	3.397e-8
90.51	3.477e-8
96.05	3.554e-8
101.85	3.616e-8
107.96	3.728e-8
114.37	3.854e-8
121.09	3.983e-8
128.16	4.062e-8
135.57	4.145e-8
143.36	4.262e-8
151.54	4.366e-8
160.14	4.458e-8
169.15	4.615e-8
178.62	4.738e-8
188.56	4.920e-8
199.00	5.061e-8
209.96	5.244e-8
221.48	5.393e-8
233.57	5.545e-8
246.27	5.692e-8
259.60	5.852e-8
273.60	6.122e-8
288.30	6.356e-8
303.73	6.513e-8
319.94	6.808e-8
336.97	7.021e-8
354.83	7.330e-8
373.61	7.634e-8
393.32	7.904e-8
414.01	8.241e-8
435.75	8.474e-8
458.57	8.767e-8
482.53	9.140e-8
507.69	9.361e-8
534.11	9.817e-8
561.86	1.007e-7
591.00	1.042e-7
621.59	1.072e-7
653.71	1.104e-7
687.46	1.123e-7
722.88	1.155e-7
760.08	1.181e-7
799.14	1.208e-7
840.16	1.231e-7
883.23	1.256e-7
928.46	1.280e-7
975.96	1.292e-7
1025.83	1.309e-7
1078.20	1.327e-7
1133.19	1.338e-7
1190.95	1.358e-7
1251.58	1.375e-7
1315.26	1.391e-7
1382.13	1.397e-7
1452.34	1.406e-7
1526.07	1.407e-7
1603.49	1.410e-7
1684.79	1.425e-7
1770.16	1.423e-7
1859.79	1.434e-7
1953.90	1.433e-7
2052.74	1.447e-7
2156.52	1.449e-7
2265.48	1.453e-7
2379.88	1.462e-7
2500.05	1.465e-7
