.02	0.000e-1
1.00	6.678e-10
2.05	1.343e-9
3.16	1.949e-9
4.32	2.620e-9
5.53	3.808e-9
6.81	4.444e-9
8.15	5.219e-9
9.56	6.032e-9
11.04	6.843e-9
12.59	7.684e-9
14.22	8.549e-9
15.94	9.509e-9
17.74	1.042e-8
19.62	1.150e-8
21.60	1.249e-8
23.69	1.356e-8
25.87	1.468e-8
28.17	1.581e-8
30.58	1.708e-8
33.12	1.838e-8
35.77	1.958e-8
38.57	2.104e-8
41.49	2.231e-8
44.58	2.384e-8
47.80	2.534e-8
51.20	2.684e-8
54.76	2.833e-8
58.51	2.990e-8
62.44	3.145e-8
66.57	3.305e-8
70.90	3.479e-8
75.45	3.637e-8
80.23	3.794e-8
85.25	3.974e-8
90.51	4.148e-8
96.05	4.326e-8
101.86	4.505e-8
107.96	4.710e-8
114.37	4.900e-8
121.09	5.106e-8
128.16	5.323e-8
135.57	5.555e-8
143.36	5.802e-8
151.54	6.061e-8
160.13	6.318e-8
169.15	6.616e-8
178.62	6.906e-8
188.56	7.224e-8
199.00	7.563e-8
209.97	7.908e-8
221.48	8.273e-8
233.57	8.657e-8
246.27	9.058e-8
259.60	9.459e-8
273.60	9.893e-8
288.30	1.033e-7
303.73	1.080e-7
319.95	1.127e-7
336.97	1.176e-7
354.84	1.226e-7
373.61	1.276e-7
393.32	1.329e-7
414.01	1.381e-7
435.75	1.434e-7
458.56	1.489e-7
482.53	1.544e-7
507.69	1.600e-7
534.12	1.653e-7
561.86	1.708e-7
590.99	1.762e-7
621.59	1.815e-7
653.72	1.867e-7
687.45	1.918e-7
722.88	1.969e-7
760.08	2.018e-7
799.14	2.064e-7
840.16	2.108e-7
883.23	2.151e-7
928.46	2.191e-7
975.96	2.228e-7
1025.83	2.266e-7
1078.20	2.298e-7
1133.20	2.331e-7
1190.94	2.359e-7
1251.58	2.387e-7
1315.26	2.413e-7
1382.12	2.436e-7
1452.34	2.458e-7
1526.07	2.477e-7
1603.49	2.496e-7
1684.78	2.513e-7
1770.15	2.527e-7
1859.79	2.541e-7
1953.90	2.554e-7
2052.74	2.565e-7
2156.52	2.576e-7
2265.48	2.585e-7
2379.88	2.589e-7
2500.05	2.589e-7
