.02	0.000e-1
1.00	1.368e-8
2.05	-3.824e-10
3.16	-5.226e-9
4.32	-1.223e-10
5.53	3.100e-9
6.81	9.361e-9
8.15	1.773e-9
9.56	6.280e-9
11.04	-8.781e-10
12.59	-1.358e-9
14.22	4.977e-9
15.94	6.014e-9
17.74	2.908e-9
19.62	4.681e-9
21.60	1.809e-9
23.69	4.802e-9
25.87	1.512e-9
28.17	6.872e-9
30.58	1.196e-9
33.11	5.234e-9
35.77	5.157e-9
38.57	2.609e-9
41.49	4.827e-9
44.57	6.629e-9
47.81	8.290e-9
51.20	5.370e-9
54.77	9.440e-9
58.51	9.619e-9
62.44	4.744e-9
66.57	5.573e-9
70.90	8.376e-9
75.45	7.603e-10
80.23	5.805e-9
85.24	1.035e-8
90.51	7.275e-9
96.05	1.227e-8
101.85	1.361e-8
107.96	1.169e-8
114.36	8.702e-9
121.09	1.159e-8
128.16	9.121e-9
135.57	1.186e-8
143.36	1.487e-8
151.54	1.379e-8
160.13	7.458e-9
169.15	1.488e-8
178.62	1.565e-8
188.57	1.768e-8
199.00	1.574e-8
209.97	1.556e-8
221.48	1.339e-8
233.57	1.687e-8
246.27	1.748e-8
259.60	1.428e-8
273.60	2.026e-8
288.30	2.171e-8
303.74	2.025e-8
319.94	2.483e-8
336.97	2.256e-8
354.84	2.966e-8
373.61	2.741e-8
393.32	2.992e-8
414.01	2.379e-8
435.74	3.302e-8
458.56	3.164e-8
482.53	2.562e-8
507.69	3.470e-8
534.11	3.083e-8
561.86	3.399e-8
591.00	3.824e-8
621.59	3.815e-8
653.72	3.849e-8
687.46	4.079e-8
722.88	4.234e-8
760.08	3.847e-8
799.14	4.039e-8
840.16	4.366e-8
883.23	5.288e-8
928.46	5.172e-8
975.96	4.243e-8
1025.83	4.225e-8
1078.20	5.463e-8
1133.20	5.505e-8
1190.94	5.098e-8
1251.58	5.117e-8
1315.26	5.520e-8
1382.12	5.450e-8
1452.34	5.679e-8
1526.07	5.614e-8
1603.49	5.787e-8
1684.79	5.223e-8
1770.16	5.938e-8
1859.79	5.696e-8
1953.90	4.800e-8
2052.74	5.667e-8
2156.51	5.770e-8
2265.48	5.929e-8
2379.89	6.464e-8
2500.05	5.706e-8
